row_id,icd9_code,short_title,long_title,charlson_puntaje
9370,78943,Abdmnal rgdt rt lwr quad,"Abdominal rigidity, right lower quadrant",6
9371,78944,Abdmnal rgdt lt lwr quad,"Abdominal rigidity, left lower quadrant",6
9372,78945,Abdmnal rgdt periumbilic,"Abdominal rigidity, periumbilic",6
9373,78946,Abdmnal rgdt epigastric,"Abdominal rigidity, epigastric",6
9374,78947,Abdmnal rgdt generalized,"Abdominal rigidity, generalized",6
9375,78949,Abdmnal rgdt oth spcf st,"Abdominal rigidity, other specified site",6
9376,78951,Malignant ascites,Malignant ascites,6
9377,78959,Ascites NEC,Other ascites,6
9378,78960,Abdmnal tndr unspcf site,"Abdominal tenderness, unspecified site",6
9379,78961,Abdmnal tndr rt upr quad,"Abdominal tenderness, right upper quadrant",6
9380,78962,Abdmnal tndr lft up quad,"Abdominal tenderness, left upper quadrant",6
9381,78963,Abdmnal tndr rt lwr quad,"Abdominal tenderness, right lower quadrant",6
9382,78964,Abdmnal tndr lt lwr quad,"Abdominal tenderness, left lower quadrant",6
9383,78965,Abdmnal tndr periumbilic,"Abdominal tenderness, periumbilic",6
9384,78966,Abdmnal tndr epigastric,"Abdominal tenderness, epigastric",6
9385,78967,Abdmnal tndr generalized,"Abdominal tenderness, generalized",6
9386,78969,Abdmnal tndr oth spcf st,"Abdominal tenderness, other specified site",6
9387,7897,Colic,Colic,6
9388,7899,Abdomen/pelvis symp NEC,Other symptoms involving abdomen and pelvis,6
9389,79001,"Drop, hematocrit, precip",Precipitous drop in hematocrit,6
9390,79009,Abnormal RBC NEC,Other abnormality of red blood cells,6
9391,7901,Elevated sediment rate,Elevated sedimentation rate,6
9392,79021,Impaired fasting glucose,Impaired fasting glucose,6
9393,79022,Impaired oral glucse tol,Impaired glucose tolerance test (oral),6
9394,79029,Abnormal glucose NEC,Other abnormal glucose,6
9395,80709,Fx mult ribs NOS-closed,"Closed fracture of multiple ribs, unspecified",6
9396,80710,Fracture rib NOS-open,"Open fracture of rib(s), unspecified",6
9397,80711,Fracture one rib-open,Open fracture of one rib,6
9398,80712,Fracture two ribs-open,Open fracture of two ribs,6
9399,80713,Fracture three ribs-open,Open fracture of three ribs,6
9400,80714,Fracture four ribs-open,Open fracture of four ribs,6
9401,80715,Fracture five ribs-open,Open fracture of five ribs,6
9402,80716,Fracture six ribs-open,Open fracture of six ribs,6
9403,80717,Fracture seven ribs-open,Open fracture of seven ribs,6
9404,80718,Fx eight/more ribs-open,Open fracture of eight or more ribs,6
9405,80719,Fx mult ribs NOS-open,"Open fracture of multiple ribs, unspecified",6
9406,8072,Fracture of sternum-clos,Closed fracture of sternum,6
9407,8073,Fracture of sternum-open,Open fracture of sternum,6
9408,8074,Flail chest,Flail chest,6
9409,8075,Fx larynx/trachea-closed,Closed fracture of larynx and trachea,6
9410,8076,Fx larynx/trachea-open,Open fracture of larynx and trachea,6
9411,8080,Fracture acetabulum-clos,Closed fracture of acetabulum,6
9412,8081,Fracture acetabulum-open,Open fracture of acetabulum,6
9413,8082,Fracture of pubis-closed,Closed fracture of pubis,6
9414,8083,Fracture of pubis-open,Open fracture of pubis,6
9415,80841,Fracture of ilium-closed,Closed fracture of ilium,6
9416,80842,Fracture ischium-closed,Closed fracture of ischium,6
9417,80843,Pelv fx-clos/pelv disrup,Multiple closed pelvic fractures with disruption of pelvic circle,6
9418,80844,Pelv fx-cl w/o plv disrp,Multiple closed pelvic fractures without disruption of pelvic circle,6
9419,80849,Pelvic fracture NEC-clos,Closed fracture of other specified part of pelvis,6
9420,80851,Fracture of ilium-open,Open fracture of ilium,6
9421,80852,Fracture of ischium-open,Open fracture of ischium,6
9422,80853,Pelv fx-open/pelv disrup,Multiple open pelvic fractures with disruption of pelvic circle,6
9423,80854,Pelv fx-opn w/o pelv dis,Multiple open pelvic fractures without disruption of pelvic circle,6
9424,80859,Pelvic fracture NEC-open,Open fracture of other specified part of pelvis,6
9425,8088,Pelvic fracture NOS-clos,Closed unspecified fracture of pelvis,6
9426,8089,Pelvic fracture NOS-open,Open unspecified fracture of pelvis,6
9427,8090,Fracture trunk bone-clos,"Fracture of bones of trunk, closed",6
9428,8091,Fracture trunk bone-open,"Fracture of bones of trunk, open",6
9429,81000,Fx clavicle NOS-closed,"Closed fracture of clavicle, unspecified part",6
9430,81001,"Fx clavicl, stern end-cl",Closed fracture of sternal end of clavicle,6
9431,81002,Fx clavicle shaft-closed,Closed fracture of shaft of clavicle,6
9432,81003,"Fx clavicl, acrom end-cl",Closed fracture of acromial end of clavicle,6
9433,81010,Fx clavicle NOS-open,"Open fracture of clavicle, unspecified part",6
9434,81011,"Fx clavic, stern end-opn",Open fracture of sternal end of clavicle,6
9435,81012,Fx clavicle shaft-open,Open fracture of shaft of clavicle,6
9436,81013,"Fx clavic, acrom end-opn",Open fracture of acromial end of clavicle,6
9437,81100,Fx scapula NOS-closed,"Closed fracture of scapula, unspecified part",6
9438,81101,"Fx scapul, acrom proc-cl",Closed fracture of acromial process of scapula,6
9439,81102,"Fx scapul, corac proc-cl",Closed fracture of coracoid process of scapula,6
9440,67111,Varicose vulva-delivered,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with or without mention of antepartum condition",6
9441,67112,Varicose vulva-del w p/p,"Varicose veins of vulva and perineum complicating pregnancy and the puerperium, delivered, with mention of postpartum complication",6
9442,V1323,Hx vaginal dysplasia,Personal history of vaginal dysplasia,6
9443,V1324,Hx vulvar dysplasia,Personal history of vulvar dysplasia,6
9444,V1329,Hx-genital/obs dis NEC,Personal history of other genital system and obstetric disorders,6
9445,V133,Hx-skin/subcutan tis dis,Personal history of diseases of skin and subcutaneous tissue,6
9446,V134,Hx of arthritis,Personal history of arthritis,6
9447,V1351,Hx pathological fracture,Personal history of pathologic fracture,6
9448,V1352,Hx stress fracture,Personal history of stress fracture,6
9449,V1359,Hx musculoskletl dis NEC,Personal history of other musculoskeletal disorders,6
9450,V1361,Hx-hypospadias,Personal history of (corrected) hypospadias,6
9451,V1362,Hx-cong malform-gu,Personal history of other (corrected) congenital malformations of genitourinary system,6
9452,V1363,Hx-cong malform-nervous,Personal history of (corrected) congenital malformations of nervous system,6
9453,V1364,"Hx-cong malform-eye,face","Personal history of (corrected) congenital malformations of eye, ear, face and neck",6
9454,V1365,Hx-cong malform-heart,Personal history of (corrected) congenital malformations of heart and circulatory system,6
9455,V1366,Hx-cong malform-resp sys,Personal history of (corrected) congenital malformations of respiratory system,6
9456,8900,Open wound of hip/thigh,"Open wound of hip and thigh, without mention of complication",6
9457,8901,Open wnd hip/thigh-compl,"Open wound of hip and thigh, complicated",6
9458,8902,Opn wnd hip/thigh w tend,"Open wound of hip and thigh, with tendon involvement",6
9459,8910,Open wnd knee/leg/ankle,"Open wound of knee, leg [except thigh], and ankle, without mention of complication",6
9460,8911,Open wnd knee/leg-compl,"Open wound of knee, leg [except thigh], and ankle, complicated",6
9461,8912,Opn wnd knee/leg w tendn,"Open wound of knee, leg [except thigh], and ankle, with tendon involvement",6
9462,8920,Open wound of foot,"Open wound of foot except toe(s) alone, without mention of complication",6
9463,8921,Open wound foot-compl,"Open wound of foot except toe(s) alone, complicated",6
9464,8922,Open wound foot w tendon,"Open wound of foot except toe(s) alone, with tendon involvement",6
9465,8930,Open wound of toe,"Open wound of toe(s), without mention of complication",6
9466,8931,Open wound toe-compl,"Open wound of toe(s), complicated",6
9467,8932,Open wound toe w tendon,"Open wound of toe(s), with tendon involvement",6
9468,8940,Open wound of leg NEC,"Multiple and unspecified open wound of lower limb, without mention of complication",6
9469,8941,Open wound leg NEC-compl,"Multiple and unspecified open wound of lower limb, complicated",6
9470,8942,Opn wnd leg NEC w tendon,"Multiple and unspecified open wound of lower limb, with tendon involvement",6
9471,8950,Amputation toe,"Traumatic amputation of toe(s) (complete) (partial), without mention of complication",6
9472,8951,Amputation toe-complicat,"Traumatic amputation of toe(s) (complete) (partial), complicated",6
9473,9522,Lumbar spinal cord injur,Lumbar spinal cord injury without evidence of spinal bone injury,6
9474,9523,Sacral spinal cord injur,Sacral spinal cord injury without evidence of spinal bone injury,6
9475,9524,Cauda equina injury,Cauda equina spinal cord injury without evidence of spinal bone injury,6
9476,9528,Spin cord inj-mult site,Multiple sites of spinal cord injury without evidence of spinal bone injury,6
9477,9529,Spinal cord injury NOS,Unspecified site of spinal cord injury without evidence of spinal bone injury,6
9478,9530,Cervical root injury,Injury to cervical nerve root,6
9479,9531,Dorsal root injury,Injury to dorsal nerve root,6
9480,9532,Lumbar root injury,Injury to lumbar nerve root,6
9481,9533,Sacral root injury,Injury to sacral nerve root,6
9482,9534,Brachial plexus injury,Injury to brachial plexus,6
9483,9535,Lumbosacral plex injury,Injury to lumbosacral plexus,6
9484,9538,Mult nerve root/plex inj,Injury to multiple sites of nerve roots and spinal plexus,6
9485,9539,Inj nerve root/plex NOS,Injury to unspecified site of nerve roots and spinal plexus,6
9486,9540,Inj cerv sympath nerve,"Injury to cervical sympathetic nerve, excluding shoulder and pelvic girdles",6
9487,9541,Inj sympath nerve NEC,"Injury to other sympathetic nerve, excluding shoulder and pelvic girdles",6
9488,9548,Injury trunk nerve NEC,"Injury to other specified nerve(s) of trunk, excluding shoulder and pelvic girdles",6
9489,9549,Injury trunk nerve NOS,"Injury to unspecified nerve of trunk, excluding shoulder and pelvic girdles",6
9490,9550,Injury axillary nerve,Injury to axillary nerve,6
9491,9551,Injury median nerve,Injury to median nerve,6
9492,9552,Injury ulnar nerve,Injury to ulnar nerve,6
9493,9553,Injury radial nerve,Injury to radial nerve,6
9494,9554,Inj musculocutan nerve,Injury to musculocutaneous nerve,6
9495,9555,Inj cutan senso nerv/arm,"Injury to cutaneous sensory nerve, upper limb",6
9496,9556,Injury digital nerve,"Injury to digital nerve, upper limb",6
9497,9557,Inj nerve shldr/arm NEC,Injury to other specified nerve(s) of shoulder girdle and upper limb,6
9498,9558,Inj mult nerve shldr/arm,Injury to multiple nerves of shoulder girdle and upper limb,6
9499,9559,Inj nerve shldr/arm NOS,Injury to unspecified nerve of shoulder girdle and upper limb,6
9500,9560,Injury sciatic nerve,Injury to sciatic nerve,6
9501,9561,Injury femoral nerve,Injury to femoral nerve,6
9502,9562,Inj posterior tib nerve,Injury to posterior tibial nerve,6
9503,9563,Injury peroneal nerve,Injury to peroneal nerve,6
9504,9564,Inj cutan senso nerv/leg,"Injury to cutaneous sensory nerve, lower limb",6
9505,9565,Inj nerve pelv/leg NEC,Injury to other specified nerve(s) of pelvic girdle and lower limb,6
9506,9568,Inj mult nerve pelv/leg,Injury to multiple nerves of pelvic girdle and lower limb,6
9507,9569,Inj nerve pelv/leg NOS,Injury to unspecified nerve of pelvic girdle and lower limb,6
9508,9570,Inj superf nerv head/nck,Injury to superficial nerves of head and neck,6
9509,9571,Injury to nerve NEC,Injury to other specified nerve(s),6
9510,9578,Injury to mult nerves,Injury to multiple nerves in several parts,6
9511,9579,Injury to nerve NOS,"Injury to nerves, unspecified site",6
9512,9580,Air embolism,Air embolism,6
9513,9581,Fat embolism,Fat embolism,6
9514,9582,Secondary/recur hemorr,Secondary and recurrent hemorrhage,6
9515,9583,Posttraum wnd infec NEC,Posttraumatic wound infection not elsewhere classified,6
9516,9584,Traumatic shock,Traumatic shock,6
9517,9585,Traumatic anuria,Traumatic anuria,6
9518,9586,Volkmann's isch contract,Volkmann's ischemic contracture,6
9519,9587,Traum subcutan emphysema,Traumatic subcutaneous emphysema,6
9520,9588,Early complic trauma NEC,Other early complications of trauma,6
9521,95890,Compartment syndrome NOS,"Compartment syndrome, unspecified",6
9522,95891,Trauma comp synd up ext,Traumatic compartment syndrome of upper extremity,6
9523,95892,Trauma comp synd low ext,Traumatic compartment syndrome of lower extremity,6
